audit_error,case_id,center_crop_retention,dataset,foreground_pixels,grayscale_mask,image_mode,image_path_raw,image_shape,label_path_raw,mask_mode,mask_shape,mask_values_raw,patient_id,qc_status,site,source_partition,symmetric_padding
,REFUGE_train_n0158,1.0,fundus,623185,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0158.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0158.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0158,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0160,1.0,fundus,630018,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0160.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0160.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0160,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0161,1.0,fundus,621316,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0161.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0161.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0161,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0162,1.0,fundus,604394,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0162.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0162.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0162,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0163,1.0,fundus,605701,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0163.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0163.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0163,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0164,1.0,fundus,624271,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0164.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0164.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0164,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0165,1.0,fundus,621227,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0165.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0165.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0165,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0166,1.0,fundus,623688,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0166.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0166.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0166,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0167,1.0,fundus,621848,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0167.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0167.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0167,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0168,1.0,fundus,625656,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0168.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0168.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0168,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0169,1.0,fundus,625392,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0169.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0169.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0169,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0171,1.0,fundus,625313,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0171.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0171.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0171,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0172,1.0,fundus,630840,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0172.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0172.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0172,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0173,1.0,fundus,625332,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0173.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0173.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0173,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0174,1.0,fundus,629487,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0174.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0174.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0174,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0175,1.0,fundus,633774,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0175.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0175.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0175,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0178,1.0,fundus,621143,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0178.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0178.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0178,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0179,1.0,fundus,626513,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0179.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0179.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0179,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0180,1.0,fundus,627953,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0180.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0180.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0180,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0181,1.0,fundus,623624,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0181.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0181.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0181,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0182,1.0,fundus,631820,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0182.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0182.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0182,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0183,1.0,fundus,626291,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0183.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0183.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0183,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0185,1.0,fundus,621088,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0185.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0185.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0185,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0186,1.0,fundus,628315,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0186.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0186.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0186,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0187,1.0,fundus,630294,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0187.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0187.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0187,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0188,1.0,fundus,630850,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0188.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0188.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0188,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0189,1.0,fundus,630447,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0189.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0189.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0189,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0190,1.0,fundus,623297,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0190.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0190.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0190,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0191,1.0,fundus,629394,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0191.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0191.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0191,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0192,1.0,fundus,630826,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0192.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0192.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0192,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0193,1.0,fundus,626446,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0193.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0193.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0193,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0194,1.0,fundus,629054,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0194.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0194.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0194,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0195,1.0,fundus,624585,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0195.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0195.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0195,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0196,1.0,fundus,625045,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0196.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0196.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0196,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0198,1.0,fundus,620970,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0198.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0198.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0198,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0201,1.0,fundus,625158,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0201.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0201.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0201,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0202,1.0,fundus,625174,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0202.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0202.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0202,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0203,1.0,fundus,622103,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0203.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0203.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0203,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0204,1.0,fundus,623662,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0204.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0204.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0204,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0205,1.0,fundus,623854,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0205.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0205.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0205,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0206,1.0,fundus,621466,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0206.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0206.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0206,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0208,1.0,fundus,622564,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0208.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0208.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0208,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0209,1.0,fundus,621938,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0209.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0209.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0209,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0210,1.0,fundus,622959,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0210.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0210.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0210,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0212,1.0,fundus,628858,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0212.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0212.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0212,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0213,1.0,fundus,618968,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0213.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0213.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0213,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0214,1.0,fundus,614441,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0214.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0214.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0214,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0215,1.0,fundus,614171,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0215.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0215.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0215,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0216,1.0,fundus,624132,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0216.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0216.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0216,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0217,1.0,fundus,623801,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0217.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0217.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0217,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0218,1.0,fundus,616428,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0218.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0218.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0218,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0219,1.0,fundus,621777,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0219.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0219.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0219,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0220,1.0,fundus,619256,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0220.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0220.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0220,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0221,1.0,fundus,619862,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0221.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0221.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0221,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0223,1.0,fundus,623957,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0223.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0223.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0223,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0224,1.0,fundus,611388,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0224.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0224.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0224,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0225,1.0,fundus,618375,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0225.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0225.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0225,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0226,1.0,fundus,620263,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0226.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0226.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0226,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0227,1.0,fundus,624934,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0227.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0227.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0227,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0229,1.0,fundus,623380,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0229.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0229.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0229,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0230,1.0,fundus,597123,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0230.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0230.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0230,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0231,1.0,fundus,610191,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0231.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0231.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0231,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0232,1.0,fundus,626373,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0232.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0232.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0232,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0233,1.0,fundus,617117,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0233.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0233.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0233,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0234,1.0,fundus,612686,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0234.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0234.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0234,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0235,1.0,fundus,622452,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0235.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0235.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0235,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0236,1.0,fundus,630808,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0236.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0236.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0236,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0237,1.0,fundus,612106,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0237.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0237.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0237,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0238,1.0,fundus,633952,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0238.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0238.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0238,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0239,1.0,fundus,623689,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0239.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0239.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0239,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0240,1.0,fundus,623008,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0240.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0240.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0240,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0242,1.0,fundus,619708,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0242.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0242.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0242,pass,REFUGE,train,"[0, 0, 0, 0]"
,REFUGE_train_n0244,1.0,fundus,618121,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/image/n0244.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/REFUGE/train/mask/n0244.png,RGB,"[800, 800, 3]","[0, 128, 255]",REFUGE_train_n0244,pass,REFUGE,train,"[0, 0, 0, 0]"
